Event	Data_Source	Site_ID	Dataset_ID	Site_Name	Site_Name_Clean	Longitude	Latitude	Continent	Age_Source	minAgeBP	maxAgeBP	medianAgeBP	meanAgeBP	Depth	Sample_ID	Abies	Acacia	Acanthaceae	Acer	Acoraceae	Adoxaceae	Aesculus	Ailanthus	Aizoaceae	Alchornea	Alnus	Amaranthaceae	Amaryllidaceae	Anacardiaceae	Apiaceae	Apocynaceae	Araceae	Araliaceae	Arbutus	Arctostaphylos	Arecaceae	Argania	Aristolochiaceae	Artemisia	Asparagaceae	Asphodelaceae	Asteraceae	Balsaminaceae	Berberidaceae	Betula	Betulaceae	Boraginaceae	Brassicaceae	Buxus	Calceolariaceae	Campanulaceae	Cannabaceae	Cannaceae	Capparis	Caprifoliaceae	Carya	Caryophyllaceae	Castanea	Casuarina	Cathaya	Cedrus	Celastraceae	Celtis	Cephalanthus	Ceratonia	Cercis	Chamaerops	Cistaceae	Citrus	Cleomaceae	Clusiaceae	Colchicaceae	Combretaceae	Commelinaceae	Convolvulaceae	Coriariaceae	Cornaceae	Cornus	Corylus	Cotinus	Crassulaceae	Crataegus	Cryptomeria	Cucurbitaceae	Cupressaceae	Cupressus	Cyperaceae	Cytinaceae	Dacrydium	Datiscaceae	Diapensiaceae	Dioscoreaceae	Diospyros	Dipsacaceae	Droseraceae	Elaeagnaceae	Elaeagnus	Engelhardia	Ephedra	Ephedraceae	Ericales	Erythrina	Eucalyptus	Euonymus	Euphorbiaceae	Fabaceae	Fagaceae	Fagus	Ficus	Frangula	Frankeniaceae	Fraxinus	Genista	Gentianaceae	Geraniaceae	Grewia	Grossulariaceae	Hagenia	Heliotropium	Hydrangea	Hypericaceae	Icacinaceae	Ilex	Indeterminable	Iridaceae	Juglandaceae	Juglans	Juncaceae	Juniperus	Lamiaceae	Larix	Laurus	Leucaena	Ligustrum	Liliaceae	Liliales	Linaceae	Liquidambar	Liriodendron	Lythraceae	Maerua	Magnolia	Magnoliaceae	Malus	Malvaceae	Maytenus	Melanthiaceae	Mespilus	Montiaceae	Moraceae	Morus	Myrica	Myricaceae	Myrsine	Myrtaceae	Myrtus	Nartheciaceae	Nerium	Nitrariaceae	Nothofagus	Nyctaginaceae	Nyssa	Nyssaceae	Olea	Oleaceae	Onagraceae	Orchidaceae	Orobanchaceae	Osmanthus	Ostrya.Carpinus	Oxalidaceae	Paeoniaceae	Paliurus	Papaveraceae	Pedaliaceae	Penthoraceae	Phillyrea	Phoenix	Phrymaceae	Phyllanthaceae	Phytolaccaceae	Picconia	Picea	Pinaceae	Pinus	Pistacia	Plantaginaceae	Platanus	Platycarya	Plumbaginaceae	Poaceae	Podocarpaceae	Podocarpus	Polemoniaceae	Polygalaceae	Polygonaceae	Populus	Portulacaceae	Primulaceae	Prosopis	Prunus	Pseudotsuga	Pterocarya	Punica	Pyrus	Quercus	Ranunculaceae	Resedaceae	Rhamnaceae	Rhamnus	Rhododendron	Rhus	Robinia	Rosaceae	Rubiaceae	Rumex	Rutaceae	Salicaceae	Salix	Salvadoraceae	Sambucus	Santalaceae	Sapindaceae	Sapotaceae	Saxifragaceae	Sciadopitys	Scrophulariaceae	Sequoia	Smilacaceae	Solanaceae	Sorbus	Staphylea	Sterculia	Styrax	Symplocos	Syringa	Tamaricaceae	Tamarix	Taxaceae	Taxodium	Taxus	Thalictrum	Thymelaeaceae	Tilia	Tofieldiaceae	Trachycarpus	Tsuga	Ulmaceae	Ulmus	Urticaceae	Valerianaceae	Verbenaceae	Viburnum	Violaceae	Vitaceae	Vitex	Zelkova	Ziziphus	Zygophyllaceae
MASEHJ	Neotoma	3277	4257	Masehjavri	Masehjavri	20.97475	69.04527	Europe	AWI	9684	11491	10468	10500	160	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MASEHJ	Neotoma	3277	4257	Masehjavri	Masehjavri	20.97475	69.04527	Europe	AWI	9940	11892	10793	10828	165	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	-122	44	-43	-42	1160	1	0	0	0	0	0	0	0	0	0	0	59	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	197	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	26	0	208	0	1	0	0	0	39	0	0	0	0	0	5	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	-54	455	99	128	1166	2	0	0	0	0	0	0	0	0	0	0	48	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	117	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	1	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	175	0	2	0	0	0	45	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	15	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	33	878	308	349	1174	3	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	220	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	44	0	228	0	3	0	0	0	35	0	0	0	0	0	6	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	2	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	139	1134	536	565	1182	4	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	46	0	155	0	0	0	0	0	34	0	0	0	0	0	6	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	1	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	260	1422	762	783	1190	5	0	0	0	0	0	0	0	0	0	0	43	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	223	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	33	0	196	0	2	0	0	0	27	0	0	0	0	0	12	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	2	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	419	1634	994	1005	1198	6	0	0	0	0	0	0	0	0	0	0	66	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	24	0	173	0	0	0	0	0	24	0	0	0	0	0	17	0	0	0	0	0	0	0	0	33	1	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	9	5	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	611	1847	1226	1223	1206	7	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	0	157	0	1	0	0	0	39	0	0	0	0	0	8	0	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	808	2046	1444	1441	1214	8	0	0	0	0	0	0	0	0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	231	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	163	0	0	0	0	0	38	0	0	0	0	0	8	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	2	1	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	1008	2256	1669	1664	1222	9	0	0	0	0	0	0	0	0	0	0	60	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	20	0	193	0	0	0	0	0	20	0	0	0	0	0	16	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	2	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	1235	2456	1915	1900	1230	10	0	0	0	0	0	0	0	0	0	0	71	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	235	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	8	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	7	0	157	0	1	0	0	0	26	0	0	0	0	0	15	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	6	0	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	1506	2589	2150	2122	1238	11	0	0	0	0	0	0	0	0	0	0	71	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	173	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	1	0	0	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	178	0	2	0	0	0	31	0	0	0	0	0	8	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	3	7	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	1868	2710	2363	2347	1246	12	0	0	0	1	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	195	0	0	0	0	0	23	0	0	0	0	0	14	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	2247	2841	2572	2563	1254	13	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	211	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	170	0	1	0	0	0	36	0	0	0	0	0	13	0	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	6	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	2464	3038	2776	2761	1262	14	0	0	0	1	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	171	0	2	0	0	0	32	0	0	0	0	0	8	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	2560	3398	2919	2930	1270	15	0	0	0	0	0	0	0	0	0	0	78	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	26	0	0	0	0	0	12	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	2682	3605	3098	3109	1278	16	0	0	0	0	0	0	0	0	0	0	78	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	2	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	0	1	0	0	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	10	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	2834	3778	3280	3284	1286	17	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	165	0	2	0	0	0	27	0	0	0	0	0	10	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	2	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	4	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	2972	3950	3455	3455	1294	18	0	0	0	0	0	0	0	0	0	0	83	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	1	0	0	0	26	0	0	0	0	0	19	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	8	5	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	3121	4128	3627	3624	1302	19	0	0	0	0	0	0	0	0	0	0	73	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0
OTTMOR	Neotoma	26123	45329	Morttjern	Morttjern	11.61778	59.05972	Europe	AWI	3276	4300	3810	3802	1310	20	0	0	0	1	0	0	0	0	0	0	125	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	17	0	0	0	0	0	19	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	4	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0
