Project	Event	Data_Source	Site_Name	Site_Name_Clean	Site_ID	Dataset_ID	Latitude	Longitude	Elevation	Continent	Basin_Type	Basin_Source	Basin_Comment	Basin_Area	Data_Type	Number_Pollen_Samples	AgeModel_Source	Number_Datings
LegacyPollen_1.0	WOLB	Neotoma	Wolbrom	Wolbrom	14454	22623	50.38333	19.76667	375	Europe	Peat	FIXED_100	NA	NA	Raw	62	AWI	10
LegacyPollen_1.0	ALCUDIA	Neotoma	Albufera Alcudia	Albufera Alcudia	14457	22628	39.79278	3.119167	0	Europe	Peat	FIXED_100	NA	NA	Raw	54	AWI	4
LegacyPollen_1.0	DOMSJON	Neotoma	Domsjön	Domsjon	14458	22630	58.31129	12.42425	129	Europe	Lake	NA	can't find a basin	NA	Raw	27	AWI	8
LegacyPollen_1.0	JH05	Neotoma	Lake Hancza	Lake Hancza	14461	22636	54.26667	22.81667	229	Europe	Lake	GIS	l, LW, L2,	2826158.405	Raw	139	Neotoma_CAL BP	13
LegacyPollen_1.0	N-SAL	Neotoma	Laguna Salada Chiprana	Laguna Salada Chiprana	14462	22638	41.24	-0.18	150	Europe	Lake	GIS	l, LW, L1,	432621.3508	Raw	39	AWI	4
LegacyPollen_1.0	TEANGDAT	Neotoma	Teanga	Teanga	14463	22640	57.31917	-7.28472	20	Europe	Peat	FIXED_100	NA	NA	Raw	61	AWI	9
LegacyPollen_1.0	VC2068_neotoma	Neotoma	Borkum Riffgrund	Borkum Riffgrund	14464	22642	54	6.525	-33	Europe	Marine	NA	NA	NA	Raw	47	AWI	3
LegacyPollen_1.0	N-PEQ	Neotoma	Salada Pequeña	Salada Pequena	14465	22644	41.043	-0.20341	357	Europe	Lake	Google Earth	l, LW, L1,	607195.8988	Raw	43	AWI	3
LegacyPollen_1.0	N-CAS	Neotoma	Hoya del Castillo	Hoya del Castillo	14466	22646	41.26	-0.5	260	Europe	Lake	GIS	l, GE, L2,	269531.0183	Raw	34	AWI	3
LegacyPollen_1.0	PRYSKYRI	Neotoma	Pryskyřičný důl	Pryskyricny dul	14467	22648	50.89304	14.40634	315	Europe	Peat	FIXED_100	NA	NA	Raw	52	AWI	8
LegacyPollen_1.0	DOLINA	Neotoma	Zlatnická Dolina	Zlatnicka Dolina	14468	22650	49.51667	19.28333	850	Europe	Peat	FIXED_100	NA	NA	Raw	71	AWI	5
LegacyPollen_1.0	FLAJE	Neotoma	Fláje - Kiefern	Flaje - Kiefern	14469	22652	50.68	13.59	760	Europe	Lake	Google Earth	l, LW, L1,	1239630.232	Raw	43	AWI	4
LegacyPollen_1.0	BOBROV	Neotoma	Bobrov	Bobrov	14471	22656	49.44778	19.55941	620	Europe	Peat	FIXED_100	NA	NA	Raw	46	AWI	14
LegacyPollen_1.0	WHN	Neotoma	Waschhorn	Waschhorn	14472	22658	53.615	8.736944	10	Europe	Peat	FIXED_100	NA	NA	Raw	47	AWI	6
LegacyPollen_1.0	LAINAIR	Neotoma	Lai Nair Schuls-Tarasp	Lai Nair Schuls-Tarasp	14473	22660	46.77611	10.27778	1551	Europe	Lake	GIS	l, GE, L2,	5613.078751	Raw	78	AWI	8
LegacyPollen_1.0	MONDOVI	Neotoma	Rifugio Mondovi	Rifugio Mondovi	14474	22662	44.18993	7.73297	1760	Europe	Peat	FIXED_100	NA	NA	Raw	36	AWI	8
LegacyPollen_1.0	MIK1_N	Neotoma	Lake Mikolajki	Lake Mikolajki	14475	22664	53.77171	21.60414	116	Europe	Lake	Google Earth	Chenhzi: site description. Lake shapes: ? Lake Mikolajki is the upper left part of a big lake. Also check labels on google maps. Take only the part?	6497634.488	Raw	119	AWI	4
LegacyPollen_1.0	CANALEJA	Neotoma	Canaleja	Canaleja	14477	22667	40.9	-2.45	1029	Europe	Stream	NA	NA	NA	Raw	6	AWI	2
LegacyPollen_1.0	WA3ROH	Neotoma	Altes Moor	Altes Moor Wachel	14478	22669	53.43727	8.86781	17	Europe	Peat	FIXED_100	NA	NA	Raw	104	AWI	7
LegacyPollen_1.0	BIECAI	Neotoma	Torbiera del Biecai	Torbiera del Biecai	14480	22672	44.18598	7.717165	1920	Europe	Peat	FIXED_100	NA	NA	Raw	57	AWI	8
LegacyPollen_1.0	MIK2_N	Neotoma	Lake Mikolajki	Lake Mikolajki	14475	22674	53.77171	21.60414	116	Europe	Lake	Google Earth	Chenhzi: site description. Lake shapes: ? shape will have DatasetID 22664	6497634.488	Raw	16	AWI	6
LegacyPollen_1.0	LASPARDI	Neotoma	Las Pardillas Lake	Las Pardillas Lake	14482	22678	42.04363	-3.04588	1870	Europe	Lake	GIS	l, GE, L2,	27635.65522	Raw	72	AWI	4
LegacyPollen_1.0	SERTAL	Neotoma	Pico del Sertal	Pico del Sertal	14484	22681	43.21527	-4.43613	940	Europe	Peat	FIXED_100	NA	NA	Raw	9	AWI	3
LegacyPollen_1.0	ORGIALS	Neotoma	Laghi dell'Orgials	Laghi dell'Orgials	14485	22683	44.23333	7.133333	2240	Europe	Peat	FIXED_100	NA	NA	Raw	51	AWI	6
LegacyPollen_1.0	FOULA6B	Neotoma	Foula	Foula	14486	22685	60.1374	-2.07934	170	Europe	Peat	FIXED_100	NA	NA	Raw	44	AWI	4
LegacyPollen_1.0	LANGEFEN	Neotoma	Langes Fenn Kemnitzerheide	Langes Fenn Kemnitzerheide	14487	22687	52.31361	12.91361	36	Europe	Peat	FIXED_100	NA	NA	Raw	98	AWI	6
LegacyPollen_1.0	SCHWANEN	Neotoma	Schwanengrabenrinne	Schwanengrabenrinne	14488	22689	52.52444	13.05639	32	Europe	Peat	FIXED_100	NA	NA	Raw	141	AWI	14
LegacyPollen_1.0	HANGSTLI	Neotoma	Hängstli	Hangstli	14489	22691	46.79417	7.833056	1252	Europe	Peat	FIXED_100	NA	NA	Raw	47	AWI	3
LegacyPollen_1.0	ELANMORE	Neotoma	Ellanmore	Ellanmore	14490	22693	58.30476	-3.2953	100	Europe	Alluvial/Fluvial	NA	NA	NA	Raw	30	AWI	4
LegacyPollen_1.0	WAG-LG	Neotoma	Wag	Wag	14492	22698	58.2	-3.65	190	Europe	Alluvial/Fluvial	NA	NA	NA	Raw	7	AWI	3
LegacyPollen_1.0	LAX	Neotoma	Loch Laxford	Loch Laxford	14497	22706	58.37246	-5.03672	137	Europe	Peat	FIXED_100	NA	NA	Raw	42	AWI	5
LegacyPollen_1.0	CLEAT_neotoma	Neotoma	Loch Cleat	Loch Cleat	14498	22709	57.6225	-6.27778	163	Europe	Lake	GIS	l, GE, L2,	25033.54541	Raw	63	AWI	10
LegacyPollen_1.0	CLAIR	Neotoma	Loch Clair	Loch Clair	14499	22711	57.55889	-5.34361	92	Europe	Lake	GIS	l, LW, L1,	530829.6296	Raw	101	AWI	8
LegacyPollen_1.0	LABRADIL	Neotoma	Labradillos mire	Labradillos mire	14501	22714	40.34472	-4.57056	1460	Europe	Peat	FIXED_100	NA	NA	Raw	25	AWI	5
LegacyPollen_1.0	MAJ	Neotoma	Velký Máj	Velky Maj	14503	22718	50.04739	17.22029	1371	Europe	Peat	FIXED_100	NA	NA	Raw	15	AWI	4
LegacyPollen_1.0	SCHOEPF_neotoma	Neotoma	Schöpfenwaldmoor	Schopfenwaldmoor	14504	22720	46.74361	7.847778	1453	Europe	Peat	FIXED_100	NA	NA	Raw	54	AWI	15
LegacyPollen_1.0	ASHIK	Neotoma	Loch Ashik	Loch Ashik	14506	22723	57.24	-5.83	30	Europe	Lake	GIS	l, GE, L2,	14446.19026	Raw	46	AWI	10
LegacyPollen_1.0	PWQ	Neotoma	Schwanental	Schwanental	14508	22726	49.35054	7.819975	420	Europe	Alluvial/Fluvial	NA	NA	NA	Raw	61	AWI	4
LegacyPollen_1.0	LANZBOG	Neotoma	Lanzahíta	Lanzahita	14512	22730	40.22331	-4.93679	588	Europe	Peat	FIXED_100	NA	NA	Raw	51	AWI	6
LegacyPollen_1.0	VILLA_neotoma	Neotoma	Lac de Villa	Lac de Villa	14513	22732	45.68554	7.69021	820	Europe	Lake	GIS	l, GE, L2,	15745.04436	Raw	139	AWI	9
LegacyPollen_1.0	ILFUORN	Neotoma	Il Fuorn	Il Fuorn	14514	22734	46.66286	10.20994	1805	Europe	Peat	FIXED_100	NA	NA	Raw	22	Neotoma_Welten (1982)	3
LegacyPollen_1.0	JUFPLAN	Neotoma	Juf Plan	Juf Plan	14515	22736	46.62639	10.25972	2222	Europe	Peat	FIXED_100	NA	NA	Raw	15	AWI	2
LegacyPollen_1.0	STRALDZA	Neotoma	Straldzha mire	Straldzha mire	14516	22738	42.63045	26.78014	137	Europe	Peat	FIXED_100	NA	NA	Raw	28	AWI	4
LegacyPollen_1.0	EINICH	Neotoma	Loch Einich	Loch Einich	14520	22745	57.08333	-3.8	502	Europe	Peat	FIXED_100	NA	NA	Raw	32	AWI	4
LegacyPollen_1.0	UMBRAIL_neotoma	Neotoma	Umbrail	Umbrail	14521	22747	46.54389	10.43472	2490	Europe	Peat	FIXED_100	NA	NA	Raw	21	AWI	3
LegacyPollen_1.0	SLAWSKO	Neotoma	Slawsko	Slawsko	14522	22749	52.66667	18.25	80	Europe	Peat	FIXED_100	NA	NA	Raw	66	AWI	3
LegacyPollen_1.0	QUARRY	Neotoma	Straldzha mire	Straldzha mire	14516	22751	42.63045	26.78014	137	Europe	Peat	FIXED_100	NA	NA	Raw	47	AWI	12
LegacyPollen_1.0	CANAL	Neotoma	Straldzha mire	Straldzha mire	14516	22753	42.63045	26.78014	137	Europe	Peat	FIXED_100	NA	NA	Raw	16	Neotoma_Estimated age (cal. BP)	2
LegacyPollen_1.0	PLESNEJE	Neotoma	Plešné jezero	Plesne jezero	14524	22757	48.7756	13.86517	1105	Europe	Lake	GIS	l, GE, L2,	75871.2739	Raw	67	AWI	11
LegacyPollen_1.0	DOLSKYM	Neotoma	Nad Dolským mlýnem	Nad Dolskym mlynem	14527	22761	50.85178	14.33726	280	Europe	Peat	FIXED_100	NA	NA	Raw	29	AWI	2
LegacyPollen_1.0	CRH	Neotoma	Černohorské rašeliniště	Cernohorske raseliniste	14282	22763	50.6612	15.75344	1206	Europe	Peat	FIXED_100	NA	NA	Raw	37	Neotoma_CAL BP	6
LegacyPollen_1.0	BEGBUNAR	Neotoma	Peat-bog Begbunar	Peat-bog Begbunar	14530	22767	42.15	22.55	1750	Europe	Peat	FIXED_100	NA	NA	Raw	22	AWI	3
LegacyPollen_1.0	FERSINA2	Neotoma	Fersina	Fersina	14532	22771	46.04722	11.11889	191	Europe	Alluvial/Fluvial	NA	NA	NA	Raw	17	Neotoma_CAL BP	6
LegacyPollen_1.0	GAMPERF	Neotoma	Gamperfin	Gamperfin	14533	22773	47.17139	9.381111	1320	Europe	Peat	FIXED_100	Chenhzi: site description. Lake shapes: ? check in gis. It is definitely a lake.	NA	Raw	66	AWI	10
LegacyPollen_1.0	MERZDORF	Neotoma	Merzdorf	Merzdorf	14534	22775	51.4	13.53333	100	Europe	Peat	FIXED_100	NA	NA	Raw	80	AWI	4
LegacyPollen_1.0	FATE	Neotoma	Lago delle Fate	Lago delle Fate	14539	22784	44.24622	7.098155	2130	Europe	Peat	FIXED_100	NA	NA	Raw	30	AWI	8
LegacyPollen_1.0	ROBII33	Neotoma	Alpi di Robièi Val Bavona	Alpi di Robiei Val Bavona	14540	22786	46.445	8.518333	1936	Europe	Lake	GIS	l, GE, L2,	194487.0853	Raw	46	AWI	7
LegacyPollen_1.0	KMO2	Neotoma	Kleinen Mochowsee	Kleinen Mochowsee	14541	22788	51.99639	14.19889	49	Europe	Lake	GIS	l, LW, L1,	187684.9329	Raw	59	AWI	4
LegacyPollen_1.0	BREITNAU	Neotoma	Breitnau-Neuhof	Breitnau-Neuhof	14542	22791	47.93333	8.066667	986	Europe	Peat	FIXED_100	NA	NA	Raw	75	AWI	14
LegacyPollen_1.0	GRUNSEE	Neotoma	Grünsee Reschenscheideck	Grunsee Reschenscheideck	14543	22793	46.86278	10.47806	1840	Europe	Lake	GIS	l, GE, L2,	15076.21829	Raw	58	AWI	4
LegacyPollen_1.0	GONDO	Neotoma	Gondo Alpjen	Gondo Alpjen	14544	22795	46.21167	8.113333	1724	Europe	Lake	NA	can't find a basin	NA	Raw	42	AWI	5
LegacyPollen_1.0	SPITTEL	Neotoma	Simplon/Gampisch-Alter Spittel	Simplon/Gampisch-Alter Spittel	14545	22797	46.23111	8.011389	1885	Europe	Lake	NA	can't find a basin	NA	Raw	55	AWI	12
LegacyPollen_1.0	UCKERSEE	Neotoma	Unter-Ückersee	Unter-Uckersee	14547	22801	53.27	13.87	10	Europe	Lake	GIS	l, LW, L2,	10080691.6	Raw	188	AWI	12
LegacyPollen_1.0	PRGNP	Neotoma	Lago Pratignano	Lago Pratignano	14548	22803	44.17384	10.81804	1307	Europe	Peat	FIXED_100	NA	NA	Raw	58	AWI	4
LegacyPollen_1.0	PALANQUE	Neotoma	Les Palanques	Les Palanques	14549	22805	42.16222	2.438056	460	Europe	Lake	NA	can't find a basin	NA	Raw	84	AWI	3
LegacyPollen_1.0	BELALP1	Neotoma	Alp Lüsga Belalp 1	Alp Lusga Belalp 1	14550	22807	46.23083	7.590278	2330	Europe	Peat	FIXED_100	NA	NA	Raw	29	AWI	4
LegacyPollen_1.0	DESVERNE	Neotoma	Lac du Verney-Dessus	Lac du Verney-Dessus	14551	22810	45.69	6.87	2276	Europe	Lake	GIS	l, GE, L2,	5523.174112	Raw	37	Neotoma_CAL BP	9
LegacyPollen_1.0	MOHOS1_neotoma	Neotoma	Mohos	Mohos	14552	22812	46.13212	25.90362	1050	Europe	Peat	FIXED_100	NA	NA	Raw	199	AWI	15
LegacyPollen_1.0	MOHOS2_neotoma	Neotoma	Mohos	Mohos	14552	22814	46.13212	25.90362	1050	Europe	Peat	FIXED_100	NA	NA	Raw	123	AWI	6
LegacyPollen_1.0	TEGELER	Neotoma	Tegeler See	Tegeler See	14554	22817	52.58583	13.25694	31	Europe	Lake	GIS	l, GE, L2,	3460120.907	Raw	232	AWI	3
LegacyPollen_1.0	LOEDDIG	Neotoma	Löddigsee	Loddigsee	14556	22820	53.42	11.92	43	Europe	Lake	NA	shape of dried up lake hard to estimate by opography	NA	Raw	268	AWI	13
LegacyPollen_1.0	KRUZLOVA	Neotoma	Kružlová	Kruzlova	14557	22822	49.36417	21.58361	350	Europe	Peat	FIXED_100	NA	NA	Raw	36	AWI	4
LegacyPollen_1.0	AHLBECKE	Neotoma	Ahlbecker Seegrund	Ahlbecker Seegrund	14558	22824	53.65556	14.22083	0	Europe	Peat	FIXED_100	NA	NA	Raw	172	AWI	6
LegacyPollen_1.0	PESTEANA	Neotoma	Pesteana	Pesteana	14559	22826	45.54337	22.8058	480	Europe	Peat	FIXED_100	NA	NA	Raw	37	Neotoma_CAL BP	5
LegacyPollen_1.0	PRELUCA	Neotoma	Preluca Tiganului	Preluca Tiganului	14560	22828	47.81014	23.52941	730	Europe	Lake	Google Earth	NA	26059.54264	Raw	224	AWI	14
LegacyPollen_1.0	MONTCARR	Neotoma	Mont Carré Hérémence	Mont Carre Heremence	14562	22831	46.15389	7.368611	2295	Europe	Lake	NA	Chenhzi: site description. Lake shapes: ? filled up lake	NA	Raw	39	AWI	6
LegacyPollen_1.0	MSUSZEK	Neotoma	Maly Suszek	Maly Suszek	14565	22835	53.72	17.77	115	Europe	Lake	GIS	l, GE, L2,	98672.25389	Raw	144	AWI	10
LegacyPollen_1.0	PILLON	Neotoma	Pillon Gsteig-Diablerets	Pillon Gsteig-Diablerets	14569	22842	46.35972	7.198611	1686	Europe	Lake	GIS	l, GE, L2,	10697.64848	Raw	53	AWI	10
LegacyPollen_1.0	ZPEAT76_neotoma	Neotoma	Zarnowiec Peat Bog	Zarnowiec Peat Bog	14571	22845	54.72321	18.10602	5	Europe	Peat	FIXED_100	Chenhzi: publication. Lake shapes: ? check in gis. It is definitely a lake.	NA	Raw	86	AWI	8
LegacyPollen_1.0	PUSZDARZ	Neotoma	Darzlubie Forest	Darzlubie Forest	14572	22847	54.70555	18.16208	40	Europe	Peat	FIXED_100	Chenhzi: publication. Lake shapes: ? special type forest	NA	Raw	80	AWI	13
LegacyPollen_1.0	LAKERACZ	Neotoma	Lake Racze	Lake Racze	14573	22849	53.96802	14.60637	-9	Europe	Lake	GIS	l, GE, L2,	36219.25487	Raw	89	AWI	11
LegacyPollen_1.0	WOLIN2_neotoma	Neotoma	Wolin II	Wolin II	14574	22851	53.85885	14.61586	5	Europe	Peat	FIXED_100	NA	NA	Raw	56	AWI	9
LegacyPollen_1.0	GEORGENF	Neotoma	Georgenfelder Hochmoor	Georgenfelder Hochmoor	14584	22862	50.72794	13.74448	860	Europe	Peat	FIXED_100	NA	NA	Raw	31	AWI	10
LegacyPollen_1.0	TORVERA2	Neotoma	Torveraz	Torveraz	14593	22874	45.69528	6.860556	2415	Europe	Lake	GIS	l, GE, L2,	643.0504455	Raw	51	AWI	5
LegacyPollen_1.0	LOD	Neotoma	Lac de Lod	Lac de Lod	14594	22876	45.8025	7.609722	1460	Europe	Lake	GIS	l, GE, L2,	9706.987404	Raw	35	AWI	2
LegacyPollen_1.0	ANNA	Neotoma	Tourbière de Santa Anna	Tourbiere de Santa Anna	14596	22880	45.86415	7.789925	2304	Europe	Peat	FIXED_100	NA	NA	Raw	25	AWI	4
LegacyPollen_1.0	PILAZ	Neotoma	Tourbière de Pilaz	Tourbiere de Pilaz	14598	22883	45.81694	7.286111	1900	Europe	Peat	FIXED_100	NA	NA	Raw	62	AWI	10
LegacyPollen_1.0	CHA2	Neotoma	Tourbière de Champlong	Tourbiere de Champlong	14600	22887	45.82512	7.645125	2320	Europe	Peat	FIXED_100	NA	NA	Raw	62	AWI	4
LegacyPollen_1.0	LINDEN	Neotoma	Linden	Linden	14602	22890	46.85083	7.686111	900	Europe	Peat	FIXED_100	NA	NA	Raw	129	AWI	10
LegacyPollen_1.0	KUMATA1	Neotoma	Kumata	Kumata	14603	22892	42.59028	23.25167	1770	Europe	Peat	FIXED_100	NA	NA	Raw	20	AWI	3
LegacyPollen_1.0	STEREGOI	Neotoma	Steregoiu	Steregoiu	14604	22894	47.8079	23.54031	790	Europe	Lake	Google Earth	Chenhzi: publication. Lake shapes: ? shape unclear	4763.84807	Raw	256	AWI	19
LegacyPollen_1.0	SEMENIC1	Neotoma	Semenic	Semenic	14605	22896	45.18	22.05944	1400	Europe	Peat	FIXED_100	NA	NA	Raw	78	AWI	6
LegacyPollen_1.0	Bondone	Neotoma	Bondone	Bondone	14610	22904	46.01738	11.04167	1550	Europe	Peat	FIXED_100	NA	NA	Raw	76	AWI	5
LegacyPollen_1.0	LAVPICCO	Neotoma	Lago Piccolo di Avigliana	Lago Piccolo di Avigliana	14613	22908	45.05339	7.391	356	Europe	Lake	Google Earth	l, LW, L1,	647290.7238	Raw	387	Neotoma_Finsinger et al. (2008)	16
LegacyPollen_1.0	CSOGLE	Neotoma	Csögle	Csogle	14614	22910	47.21583	17.255	134	Europe	Peat	FIXED_100	NA	NA	Raw	52	Neotoma_CAL BP	4
LegacyPollen_1.0	VARNA3	Neotoma	Lake Varna	Lake Varna	2985	22923	43.19554	27.82777	0	Europe	Lake	Google Earth	NA	16072258.38	Raw	35	AWI	6
LegacyPollen_1.0	SEELOH92	Neotoma	Seelohe	Seelohe	14621	22926	50.02372	11.85651	778	Europe	Peat	FIXED_100	NA	NA	Raw	51	AWI	3
LegacyPollen_1.0	POLOSKE	Neotoma	Pölöske	Poloske	14624	22931	46.75611	16.92472	153	Europe	Peat	FIXED_100	NA	NA	Raw	88	Neotoma_Giesecke et al. 2014 (MADCAP)	3
LegacyPollen_1.0	PAHOK	Neotoma	Alsópáhok	Alsopahok	14627	22936	46.77444	17.17028	126	Europe	Peat	FIXED_100	NA	NA	Raw	85	AWI	4
LegacyPollen_1.0	ZALAVAR	Neotoma	Zalavár	Zalavar	14628	22938	46.78528	17.155	188	Europe	Peat	FIXED_100	NA	NA	Raw	63	AWI	6
LegacyPollen_1.0	WOR82_N	Neotoma	Woryty	Woryty	14630	22942	53.75265	20.20645	105	Europe	Lake	Google Earth	rough estmation of dried up lake shape basen on topography	175362.8976	Raw	84	AWI	12
LegacyPollen_1.0	WOR80_N	Neotoma	Woryty	Woryty	14630	22944	53.75265	20.20645	105	Europe	Lake	Google Earth	rough estmation of dried up lake shape basen on topography	175362.8976	Raw	101	AWI	8
LegacyPollen_1.0	ISPANI2	Neotoma	Ispani 2	Ispani 2	14634	22953	41.86226	41.80203	1	Europe	Peat	FIXED_100	NA	NA	Raw	90	AWI	4
LegacyPollen_1.0	TLSTAHOR	Neotoma	Tlstá hora	Tlsta hora	14635	22955	48.89417	17.88861	460	Europe	Peat	FIXED_100	NA	NA	Raw	50	AWI	4
LegacyPollen_1.0	SAEGIST	Neotoma	Sägistalsee	Sagistalsee	14638	22960	46.6798	7.97638	1940	Europe	Lake	GIS	l, GE, L2,	57205.1895	Raw	212	AWI	12
LegacyPollen_1.0	WACHS	Neotoma	Wachseldorn Untermoos	Wachseldorn Untermoos	14639	22962	46.82194	7.735	980	Europe	Peat	FIXED_100	NA	NA	Raw	53	AWI	30
LegacyPollen_1.0	WACHSOE	Neotoma	Wachseldorn Untermoos	Wachseldorn Untermoos	14639	22964	46.82194	7.735	980	Europe	Peat	FIXED_100	NA	NA	Raw	22	AWI	29
LegacyPollen_1.0	WUNT	Neotoma	Wachseldorn Untermoos	Wachseldorn Untermoos	14639	22966	46.82194	7.735	980	Europe	Peat	FIXED_100	NA	NA	Raw	88	AWI	21
LegacyPollen_1.0	LL07D	Neotoma	Long Lake	Long Lake	14640	22969	41.5	-106.37	2700	Western North America	Lake	GIS	l, GE, L2,	36968.91879	Raw	175	AWI	10
LegacyPollen_1.0	SAUBORST	Neotoma	Sauborst	Sauborst	14641	22971	50.27611	12.09944	572	Europe	Peat	FIXED_100	NA	NA	Raw	37	AWI	2
LegacyPollen_1.0	WEISSFOR	Neotoma	Weissenstadter Forst	Weissenstadter Forst	14642	22973	50.12786	11.8868	725	Europe	Peat	FIXED_100	NA	NA	Raw	34	AWI	3
LegacyPollen_1.0	AC4HOLO	Neotoma	Lago dell'Accesa	Lago dell'Accesa	14644	22976	42.98754	10.89235	160	Europe	Lake	GIS	l, GE, L2, Shape has DatasetID 41604	137549.6	Raw	132	AWI	13
LegacyPollen_1.0	DURANK1	Neotoma	Lake Durankulak	Lake Durankulak	14645	22982	43.67126	28.5472	4	Europe	Lake	Google Earth	l, LW, L1,	2117959.281	Raw	36	AWI	3
LegacyPollen_1.0	FELDD2	Neotoma	Feld Alp Holzmatten	Feld Alp Holzmatten	14648	22986	46.65917	8.004167	2148	Europe	Peat	FIXED_100	NA	NA	Raw	10	AWI	3
LegacyPollen_1.0	BACHALP	Neotoma	Bachalpsee	Bachalpsee	14649	22988	46.6696	8.02132	2265	Europe	Lake	GIS	l, GE, L2,	75720.89468	Raw	152	AWI	8
LegacyPollen_1.0	HINTERB	Neotoma	Hinterburgseeli	Hinterburgseeli	14652	22992	46.71801	8.06769	1519	Europe	Lake	GIS	l, GE, L2,	41337.6933	Raw	100	AWI	9
LegacyPollen_1.0	RD7B	Neotoma	Lake Sedmo Rilsko	Lake Sedmo Rilsko	14659	23000	42.21099	23.3256	2095	Europe	Lake	GIS	l, GE, L2,	49168.95452	Raw	28	AWI	4
LegacyPollen_1.0	MIROSHY	Neotoma	Miroshy	Miroshy	14662	23004	51.19139	28.01373	8	Europe	Peat	FIXED_100	NA	NA	Raw	22	AWI	4
LegacyPollen_1.0	KHOMIN	Neotoma	Khomin Mokh	Khomin Mokh	14663	23006	51.21782	28.05581	8	Europe	Peat	FIXED_100	NA	NA	Raw	21	AWI	4
LegacyPollen_1.0	STON2_neotoma	Neotoma	Stoyanov 2	Stoyanov 2	14664	23008	50.35423	24.6789	198	Europe	Peat	FIXED_100	NA	NA	Raw	29	AWI	8
LegacyPollen_1.0	TUROVA_neotoma	Neotoma	Turova Dacha	Turova Dacha	14669	23015	48.91156	24.12074	8	Europe	Peat	FIXED_100	NA	NA	Raw	38	AWI	4
LegacyPollen_1.0	GYOLA	Neotoma	Mire Gyola	Mire Gyola	14672	23019	41.35472	23.12528	714	Europe	Peat	FIXED_100	NA	NA	Raw	19	AWI	4
LegacyPollen_1.0	BLATISTO	Neotoma	Lake Blatisto	Lake Blatisto	15678	24030	41.62131	24.67809	1540	Europe	Lake	GIS	l, GE, L2,	4406.363774	Raw	142	AWI	2
LegacyPollen_1.0	KUPENA3	Neotoma	Kupena	Kupena	3212	24032	41.98333	24.33333	1356	Europe	Peat	FIXED_100	NA	NA	Raw	39	AWI	9
LegacyPollen_1.0	IOSIPOVO	Neotoma	Iosipovo	Iosipovo	15679	24034	51.19892	28.02352	8	Europe	Peat	FIXED_100	NA	NA	Raw	11	AWI	2
LegacyPollen_1.0	WOLOHE1	Neotoma	Wolfslohe	Wolfslohe	15682	24039	49.9075	12.04028	718	Europe	Peat	FIXED_100	NA	NA	Raw	21	AWI	2
LegacyPollen_1.0	WINDBRUC	Neotoma	Windbruch	Windbruch	15683	24042	49.60793	12.54137	497	Europe	Peat	FIXED_100	NA	NA	Raw	65	AWI	5
LegacyPollen_1.0	BRENTENL	Neotoma	Brentenlohe	Brentenlohe	15684	24044	49.78722	12.4625	745	Europe	Peat	FIXED_100	NA	NA	Raw	32	AWI	3
LegacyPollen_1.0	TROGMOOS	Neotoma	Trogenmoos	Trogenmoos	15685	24046	46.76194	7.863889	1484	Europe	Peat	FIXED_100	NA	NA	Raw	46	AWI	2
LegacyPollen_1.0	OBERAAR	Neotoma	Oberaar	Oberaar	15686	24048	46.54722	8.255556	2380	Europe	Peat	FIXED_100	NA	NA	Raw	42	AWI	3
LegacyPollen_1.0	GAENSEMO	Neotoma	Gänsemoos Schwarzenburg	Gansemoos Schwarzenburg	15687	24050	46.83472	7.356389	799	Europe	Peat	FIXED_100	NA	NA	Raw	52	AWI	14
LegacyPollen_1.0	RINDERP	Neotoma	Rinderplatz	Rinderplatz	15689	24053	46.64471	11.49194	1780	Europe	Peat	FIXED_100	NA	NA	Raw	118	AWI	4
LegacyPollen_1.0	DURA	Neotoma	Dura-Moor	Dura-Moor	15690	24055	46.63801	11.45791	2080	Europe	Peat	FIXED_100	NA	NA	Raw	101	Neotoma_Cal yr BP	8
LegacyPollen_1.0	SCHWARZ	Neotoma	Schwarzsee	Schwarzsee	15691	24057	46.66586	11.432	2033	Europe	Lake	GIS	l, GE, L2,	6246.115603	Raw	88	Neotoma_Cal yr BP	3
LegacyPollen_1.0	VLADAR	Neotoma	Vladař	Vladar	15692	24059	50.07857	13.21404	612	Europe	Lake	GIS	Chenhzi: publication. Lake shapes: l shape unclear	1179.212	Raw	87	AWI	6
LegacyPollen_1.0	MALSCH	Neotoma	Malschötscher Hotter	Malschotscher Hotter	15693	24061	46.66611	11.45833	2050	Europe	Peat	FIXED_100	NA	NA	Raw	55	AWI	5
LegacyPollen_1.0	E26	Neotoma	Black Sea (West)	Black Sea (West)	15699	24076	42.83333	29.91667	0	Europe	Marine	NA	NA	NA	Raw	18	AWI	2
LegacyPollen_1.0	JELENILO	Neotoma	Jelení louže	Jeleni louze	15700	24078	50.8919	14.27638	460	Europe	Peat	FIXED_100	NA	NA	Raw	39	AWI	5
LegacyPollen_1.0	DOSSACC	Neotoma	Dossaccio Bormio	Dossaccio Bormio	15698	24080	46.4701	10.3364	1730	Europe	Peat	FIXED_100	NA	NA	Raw	78	AWI	7
LegacyPollen_1.0	SVARCENB	Neotoma	Švarcenberk	Svarcenberk	3174	24084	49.14483	14.70426	409	Europe	Lake	GIS	l, GE, L2,	492670.0249	Raw	159	AWI	6
