"Dataset_ID"	"Continent"	"Sample_ID"	"Age_BP"	"Distance_weighting"	"Basin_type"	"Basin_Area"	"Basin_Diameter"	"RPP_Set"	"Basin_Source"	"Pollen_Source_Radius"	"Pollen_Source_Area"	"Median_rel_influx_at_PSR"	"Std_rel_influx_at_PSR"	"Alnus.mean"	"Amaranthaceae.mean"	"Apiaceae.mean"	"Artemisia.mean"	"Asteraceae.mean"	"Betula.mean"	"Brassicaceae.mean"	"Campanulaceae.mean"	"Caprifoliaceae.mean"	"Caryophyllaceae.mean"	"Celastraceae.mean"	"Cornus.mean"	"Corylus.mean"	"Crassulaceae.mean"	"Cyperaceae.mean"	"Elaeagnaceae.mean"	"Ericales.mean"	"Fabaceae.mean"	"Fraxinus.mean"	"Gentianaceae.mean"	"Geraniaceae.mean"	"Indeterminable.mean"	"Juncaceae.mean"	"Juniperus.mean"	"Nartheciaceae.mean"	"Onagraceae.mean"	"Orobanchaceae.mean"	"Picea.mean"	"Pinus.mean"	"Plantaginaceae.mean"	"Poaceae.mean"	"Polygonaceae.mean"	"Populus.mean"	"Primulaceae.mean"	"Prunus.mean"	"Quercus.mean"	"Ranunculaceae.mean"	"Rosaceae.mean"	"Rubiaceae.mean"	"Rumex.mean"	"Salix.mean"	"Sorbus.mean"	"Thalictrum.mean"	"Tilia.mean"	"Ulmus.mean"	"Urticaceae.mean"	"Alnus.median"	"Amaranthaceae.median"	"Apiaceae.median"	"Artemisia.median"	"Asteraceae.median"	"Betula.median"	"Brassicaceae.median"	"Campanulaceae.median"	"Caprifoliaceae.median"	"Caryophyllaceae.median"	"Celastraceae.median"	"Cornus.median"	"Corylus.median"	"Crassulaceae.median"	"Cyperaceae.median"	"Elaeagnaceae.median"	"Ericales.median"	"Fabaceae.median"	"Fraxinus.median"	"Gentianaceae.median"	"Geraniaceae.median"	"Indeterminable.median"	"Juncaceae.median"	"Juniperus.median"	"Nartheciaceae.median"	"Onagraceae.median"	"Orobanchaceae.median"	"Picea.median"	"Pinus.median"	"Plantaginaceae.median"	"Poaceae.median"	"Polygonaceae.median"	"Populus.median"	"Primulaceae.median"	"Prunus.median"	"Quercus.median"	"Ranunculaceae.median"	"Rosaceae.median"	"Rubiaceae.median"	"Rumex.median"	"Salix.median"	"Sorbus.median"	"Thalictrum.median"	"Tilia.median"	"Ulmus.median"	"Urticaceae.median"	"Alnus.q90"	"Amaranthaceae.q90"	"Apiaceae.q90"	"Artemisia.q90"	"Asteraceae.q90"	"Betula.q90"	"Brassicaceae.q90"	"Campanulaceae.q90"	"Caprifoliaceae.q90"	"Caryophyllaceae.q90"	"Celastraceae.q90"	"Cornus.q90"	"Corylus.q90"	"Crassulaceae.q90"	"Cyperaceae.q90"	"Elaeagnaceae.q90"	"Ericales.q90"	"Fabaceae.q90"	"Fraxinus.q90"	"Gentianaceae.q90"	"Geraniaceae.q90"	"Indeterminable.q90"	"Juncaceae.q90"	"Juniperus.q90"	"Nartheciaceae.q90"	"Onagraceae.q90"	"Orobanchaceae.q90"	"Picea.q90"	"Pinus.q90"	"Plantaginaceae.q90"	"Poaceae.q90"	"Polygonaceae.q90"	"Populus.q90"	"Primulaceae.q90"	"Prunus.q90"	"Quercus.q90"	"Ranunculaceae.q90"	"Rosaceae.q90"	"Rubiaceae.q90"	"Rumex.q90"	"Salix.q90"	"Sorbus.q90"	"Thalictrum.q90"	"Tilia.q90"	"Ulmus.q90"	"Urticaceae.q90"	"Alnus.q10"	"Amaranthaceae.q10"	"Apiaceae.q10"	"Artemisia.q10"	"Asteraceae.q10"	"Betula.q10"	"Brassicaceae.q10"	"Campanulaceae.q10"	"Caprifoliaceae.q10"	"Caryophyllaceae.q10"	"Celastraceae.q10"	"Cornus.q10"	"Corylus.q10"	"Crassulaceae.q10"	"Cyperaceae.q10"	"Elaeagnaceae.q10"	"Ericales.q10"	"Fabaceae.q10"	"Fraxinus.q10"	"Gentianaceae.q10"	"Geraniaceae.q10"	"Indeterminable.q10"	"Juncaceae.q10"	"Juniperus.q10"	"Nartheciaceae.q10"	"Onagraceae.q10"	"Orobanchaceae.q10"	"Picea.q10"	"Pinus.q10"	"Plantaginaceae.q10"	"Poaceae.q10"	"Polygonaceae.q10"	"Populus.q10"	"Primulaceae.q10"	"Prunus.q10"	"Quercus.q10"	"Ranunculaceae.q10"	"Rosaceae.q10"	"Rubiaceae.q10"	"Rumex.q10"	"Salix.q10"	"Sorbus.q10"	"Thalictrum.q10"	"Tilia.q10"	"Ulmus.q10"	"Urticaceae.q10"	"Alnus.sd"	"Amaranthaceae.sd"	"Apiaceae.sd"	"Artemisia.sd"	"Asteraceae.sd"	"Betula.sd"	"Brassicaceae.sd"	"Campanulaceae.sd"	"Caprifoliaceae.sd"	"Caryophyllaceae.sd"	"Celastraceae.sd"	"Cornus.sd"	"Corylus.sd"	"Crassulaceae.sd"	"Cyperaceae.sd"	"Elaeagnaceae.sd"	"Ericales.sd"	"Fabaceae.sd"	"Fraxinus.sd"	"Gentianaceae.sd"	"Geraniaceae.sd"	"Indeterminable.sd"	"Juncaceae.sd"	"Juniperus.sd"	"Nartheciaceae.sd"	"Onagraceae.sd"	"Orobanchaceae.sd"	"Picea.sd"	"Pinus.sd"	"Plantaginaceae.sd"	"Poaceae.sd"	"Polygonaceae.sd"	"Populus.sd"	"Primulaceae.sd"	"Prunus.sd"	"Quercus.sd"	"Ranunculaceae.sd"	"Rosaceae.sd"	"Rubiaceae.sd"	"Rumex.sd"	"Salix.sd"	"Sorbus.sd"	"Thalictrum.sd"	"Tilia.sd"	"Ulmus.sd"	"Urticaceae.sd"
45636	"Europe"	"25"	5391	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.3371905	0	0.7046405	0.1928795	8.323148	28.6670535	0	0	0	0	0	0.680487	0	0	12.5795845	0	2.6623915	1.4743545	0	0	0	2.5258565	0	2.1726445	0	0	6.098658	0	0.903609	0	6.3307585	0.644668	0	0	0	0	1.2895115	9.558597	0	6.96378	7.6130935	0	0	0	0.2770565	0	0.319	0	0.6245	0.127	8.089	28.3735	0	0	0	0	0	0.568	0	0	12.5155	0	2.6205	1.33	0	0	0	2.3135	0	2.0875	0	0	5.83	0	0.881	0	6.189	0.5485	0	0	0	0	1.1895	9.386	0	6.756	7.386	0	0	0	0.245	0	0.553	0	1.4002	0.4332	14.3914	33.668	0	0	0	0	0	1.6253	0	0	17.0254	0	5.2171	3.5541	0	0	0	4.4561	0	2.9454	0	0	10.5752	0	1.246	0	9.0375	1.5442	0	0	0	0	2.5323	13.2021	0	10.3254	12.0387	0	0	0	0.661	0	0.141	0	0	0	2.8389	24.1319	0	0	0	0	0	0	0	0	8.0921	0	0	0	0	0	0	0.8916	0	1.502	0	0	2.0097	0	0.5849	0	3.8524	0	0	0	0	0	0	6.236	0	3.7969	3.3664	0	0	0	0	0	0.159308599343106	0	0.527145726121377	0.358661941351235	4.52067417766491	3.71194471111936	0	0	0	0	0	0.810902977951632	0	0	3.50344873751393	0	1.8586360604568	1.51022417255036	0	0	0	1.48118554077835	0	0.598823738720149	0	0	3.41184948063001	0	0.263676521087651	0	1.99148465365431	0.781489509016181	0	0	0	0	0.933338050132782	2.76198470639324	0	2.59242619420229	3.40972387873598	0	0	0	0.303070523441062	0
45636	"Europe"	"26"	5596	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.179949	0	0.469908	0	18.2442265	35.733141	0	0	0	0.27759	0	0	0	0	9.206269	0	1.814357	0	0	0	0	3.416079	0	1.057084	0	0	0	0	0.6542055	0	8.5875035	0	0	0	0	0.582123	0	7.373664	0	5.477731	6.0870865	0.839068	0	0	0	0	0.171	0	0.4205	0	18.149	35.5185	0	0	0	0.27	0	0	0	0	9.04	0	1.772	0	0	0	0	3.078	0	1.007	0	0	0	0	0.632	0	8.532	0	0	0	0	0.557	0	7.113	0	5.3115	5.7245	0.7105	0	0	0	0	0.361	0	1.1351	0	27.3677	42.0484	0	0	0	0.6271	0	0	0	0	13.9791	0	4.0773	0	0	0	0	6.0382	0	1.5613	0	0	0	0	0.9971	0	12.1044	0	0	0	0	1.1471	0	10.9951	0	9.1434	10.6945	2.0621	0	0	0	0	0	0	0	0	8.9321	29.54	0	0	0	0	0	0	0	0	4.7459	0	0	0	0	0	0	1.2528	0	0.593	0	0	0	0	0.3369	0	5.1148	0	0	0	0	0	0	4.2237	0	2.3496	1.9137	0	0	0	0	0	0.129989003263679	0	0.503143263005234	0	7.06554942814489	4.91255006419126	0	0	0	0.286079283727936	0	0	0	0	3.58963404108461	0	1.79225207470954	0	0	0	0	1.95700616691099	0	0.411758989794805	0	0	0	0	0.256197700810722	0	2.72472239247336	0	0	0	0	0.419334364828072	0	2.70244494882962	0	2.69058850400576	3.62835652362733	0.935885433238532	0	0	0	0
45636	"Europe"	"27"	5803	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.866509	0	0	0	0	47.700592	0	0	0	0	0	0	0.8813575	0	5.4782845	0	6.499861	0	0	0	1.0512945	8.154277	0	0.976051	0	0	0	0	1.0602695	0	9.2066705	0	0	0	0	0	0	9.8169975	0	4.80807	2.425748	1.074046	0	0	0	0	0.842	0	0	0	0	47.407	0	0	0	0	0	0	0.848	0	5.376	0	6.311	0	0	0	0.8885	7.612	0	0.932	0	0	0	0	1.038	0	9.036	0	0	0	0	0	0	9.6005	0	4.645	2.261	0.873	0	0	0	0	1.299	0	0	0	0	54.5065	0	0	0	0	0	0	1.9453	0	9.4677	0	11.3777	0	0	0	2.4765	12.6078	0	1.4921	0	0	0	0	1.5141	0	12.9314	0	0	0	0	0	0	14.0235	0	8.3672	5.6103	2.562	0	0	0	0	0.472	0	0	0	0	41.3334	0	0	0	0	0	0	0	0	1.8338	0	2.2167	0	0	0	0	4.261	0	0.5159	0	0	0	0	0.655	0	5.6378	0	0	0	0	0	0	5.8319	0	1.5839	0	0	0	0	0	0	0.325346413939868	0	0	0	0	5.18574663386202	0	0	0	0	0	0	0.870692431544529	0	3.02585715365364	0	3.60123336713428	0	0	0	1.17403606635925	3.59617520531532	0	0.388680665494007	0	0	0	0	0.339816898685257	0	2.90320428328511	0	0	0	0	0	0	3.25929542122453	0	2.71167029799024	2.44271675088589	1.23729074476355	0	0	0	0
45636	"Europe"	"28"	6013	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.6709775	0	0	0	4.3208865	43.088237	0	0	0	0	0	0	0.8912095	1.0224545	11.0668735	0	4.255954	2.2534545	0	0	1.057813	3.057802	0	1.6135205	0	0	0	0	0.774682	0	4.0772745	0	0	0	0	0.3691795	0	8.8267265	0	4.8603085	7.330755	0	0	0	0.461899	0	0.6445	0	0	0	4.2975	42.7695	0	0	0	0	0	0	0.8455	0.87	10.9165	0	4.2255	2.11	0	0	0.884	2.731	0	1.549	0	0	0	0	0.742	0	3.954	0	0	0	0	0.34	0	8.6925	0	4.773	6.9335	0	0	0	0.401	0	1.053	0	0	0	9.6978	50.0674	0	0	0	0	0	0	2.033	2.3784	16.4318	0	8.4284	5.4483	0	0	2.5152	5.6455	0	2.3311	0	0	0	0	1.14	0	6.71	0	0	0	0	0.8441	0	12.9449	0	8.5333	12.9891	0	0	0	1.0932	0	0.327	0	0	0	0	36.4596	0	0	0	0	0	0	0	0	5.8639	0	0	0	0	0	0	0.8748	0	0.9568	0	0	0	0	0.4308	0	1.7645	0	0	0	0	0	0	5.0813	0	1.5678	2.3756	0	0	0	0	0	0.282955570578157	0	0	0	4.20978779147386	5.24575601461919	0	0	0	0	0	0	0.896537835037974	1.15547725151521	4.11423235968175	0	2.96765780546025	2.29606288073866	0	0	1.2385116073464	2.01232738677179	0	0.554838164038747	0	0	0	0	0.28703405224742	0	2.00737193269903	0	0	0	0	0.366793568701484	0	3.13164568830132	0	2.76281657915483	4.13991793278805	0	0	0	0.50894176352342	0
45636	"Europe"	"29"	6216	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.4777925	0	0	0	0	38.739919	0	0	0	0	0	0	0.752443	0	6.4154065	0	3.6696795	2.0398885	0	0	0	11.446325	0	0.54321	0	0.9222255	2.778489	0	0.6816175	0.879326	2.664848	0	0	0	0	0	0	8.5746205	0	1.3593255	16.7662325	0.879425	0	0	0.409204	0	0.463	0	0	0	0	38.5255	0	0	0	0	0	0	0.729	0	6.2185	0	3.5875	1.9295	0	0	0	10.764	0	0.5015	0	0.7765	2.6745	0	0.666	0.751	2.589	0	0	0	0	0	0	8.345	0	1.3425	16.42	0.7505	0	0	0.357	0	0.7581	0	0	0	0	45.4441	0	0	0	0	0	0	1.708	0	10.409	0	7.3078	4.8197	0	0	0	16.7652	0	0.9021	0	2.2072	6.57030000000001	0	1.014	2.121	4.6312	0	0	0	0	0	0	12.3876	0	3.1143	24.1415	2.1278	0	0	0.9891	0	0.21	0	0	0	0	32.2641	0	0	0	0	0	0	0	0	2.9503	0	0	0	0	0	0	6.6669	0	0.221	0	0	0	0	0.3599	0	0.8689	0	0	0	0	0	0	5.1113	0	0	9.8165	0	0	0	0	0	0.219176868518548	0	0	0	0	4.99731655719601	0	0	0	0	0	0	0.767367357972725	0	3.07000379721511	0	2.64047026974409	2.00618129882861	0	0	0	4.47791129033806	0	0.284605963003393	0	1.00366533301699	2.84088203508129	0	0.255340942060015	1.05420794054824	1.5201348370646	0	0	0	0	0	0	2.8861418476683	0	1.36487763225326	5.6404753552835	0.955128885003738	0	0	0.429469589666398	0
45636	"Europe"	"30"	6422	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.710066	0	0.935056	0	0	30.5685035	0	0	0	0	0	0	0.7272545	0	8.888698	0	1.7489255	0	0	0	0	8.347789	0	1.3161235	0	0	2.684458	0	0.7913355	0	5.012091	0	0	0	0	0	0	17.7324225	0	2.5961455	15.7071045	1.6650135	0.1834395	0	0.385533	0	0.696	0	0.832	0	0	30.367	0	0	0	0	0	0	0.694	0	8.7085	0	1.711	0	0	0	0	7.758	0	1.27	0	0	2.5485	0	0.769	0	4.8745	0	0	0	0	0	0	17.6035	0	2.5115	15.352	1.426	0.174	0	0.339	0	1.054	0	1.8423	0	0	35.928	0	0	0	0	0	0	1.6711	0	13.5132	0	3.985	0	0	0	0	12.7667	0	1.895	0	0	6.2193	0	1.158	0	7.7019	0	0	0	0	0	0	22.7705	0	5.086	22.7772	3.3694	0.424	0	0.9141	0	0.3939	0	0	0	0	25.5138	0	0	0	0	0	0	0	0	4.5218	0	0	0	0	0	0	4.5516	0	0.7838	0	0	0	0	0.459	0	2.5518	0	0	0	0	0	0	12.7079	0	0	8.9158	0	0	0	0	0	0.256352727710283	0	0.697159642153305	0	0	4.07880192158746	0	0	0	0	0	0	0.735220440601245	0	3.49810817831719	0	1.79094884707413	0	0	0	0	3.59962555810438	0	0.452142034605807	0	0	2.62667771912659	0	0.271265656631989	0	2.01765740833961	0	0	0	0	0	0	4.00026220776328	0	1.83336864313224	5.38720979239285	1.33791384290741	0.1919686623473	0	0.41984989922583	0
45636	"Europe"	"31"	6637	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.354801	0	0.372851	0	2.8506515	29.7209565	0	0	0	0	0	0	0	0	10.5642095	0	1.4087	3.02988	0	0	0	3.3119785	0	0.900724	0	0	4.432012	0	0.4988665	0	5.3453705	0	0	0	0	0	0	9.4019975	0	5.190504	22.472845	0	0.1436415	0	0	0	0.344	0	0.323	0	2.8085	29.5945	0	0	0	0	0	0	0	0	10.4285	0	1.392	2.72	0	0	0	3.012	0	0.857	0	0	4.1475	0	0.483	0	5.2175	0	0	0	0	0	0	9.1885	0	5.0275	22.102	0	0.139	0	0	0	0.568	0	0.9242	0	6.521	34.7269	0	0	0	0	0	0	0	0	14.989	0	3.1682	5.963	0	0	0	5.5962	0	1.3321	0	0	8.5113	0	0.755	0	7.8716	0	0	0	0	0	0	12.927	0	8.2802	29.9566	0	0.324	0	0	0	0.1479	0	0	0	0	24.8908	0	0	0	0	0	0	0	0	6.4172	0	0	0	0	0	0	1.3248	0	0.527	0	0	0	0	0.2749	0	3.0337	0	0	0	0	0	0	6.0446	0	2.2355	15.3553	0	0	0	0	0	0.158892296162809	0	0.400773263084255	0	2.83493429346641	3.84846193618241	0	0	0	0	0	0	0	0	3.36595739890085	0	1.41525963692884	2.19258338097808	0	0	0	1.80441680163835	0	0.326038334129073	0	0	3.09408519605654	0	0.189065580089389	0	1.87298741297274	0	0	0	0	0	0	2.73382289629521	0	2.32253494123568	5.72443123606732	0	0.144445097427484	0	0	0
45636	"Europe"	"32"	6851	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.080004	0	0	0	3.2345835	34.1002085	0	0	0	0	0	0	1.920639	0	7.965941	0	0	0	0	0	0	5.19446	0	2.265555	0	0.7415505	2.309438	0	1.123102	0	3.7400085	0	0	0	0	0	0	7.958943	0	4.6973065	22.8064155	1.52185	0	0	0.339988	0	0.076	0	0	0	3.156	33.9855	0	0	0	0	0	0	1.8535	0	7.813	0	0	0	0	0	0	4.816	0	2.172	0	0.641	2.235	0	1.091	0	3.5645	0	0	0	0	0	0	7.812	0	4.565	22.546	1.3585	0	0	0.2945	0	0.184	0	0	0	7.5147	39.554	0	0	0	0	0	0	3.4053	0	12.2377	0	0	0	0	0	0	8.3826	0	3.091	0	1.7775	5.3441	0	1.5542	0	6.1111	0	0	0	0	0	0	11.4569	0	7.7867	30.5277	2.9951	0	0	0.8011	0	0	0	0	0	0	28.634	0	0	0	0	0	0	0.6139	0	4.1189	0	0	0	0	0	0	2.448	0	1.52	0	0	0	0	0.7269	0	1.6237	0	0	0	0	0	0	4.775	0	1.7715	15.3037	0	0	0	0	0	0.0807858227573334	0	0	0	3.15594804425814	4.32471867823222	0	0	0	0	0	0	1.10737472703328	0	3.17764185322901	0	0	0	0	0	0	2.63015166050907	0	0.65651864355833	0	0.792225838596179	2.31058857803471	0	0.323719005610262	0	1.69513063873229	0	0	0	0	0	0	2.69076266170054	0	2.34573705959004	6.03634173143047	1.17490084453849	0	0	0.37384997359553	0
45636	"Europe"	"33"	7058	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.173255	0	0.4532275	0	0	31.6308865	0	0	0	0	0	0	0	0	4.2492145	0	5.201039	1.910454	0	0	0	7.9979795	0	1.084205	0	0	2.5549525	0	0.906806	0	8.8487155	0	0	0	0	0	0	13.744415	0	7.6245	13.2577015	0	0	0	0.362636	0	0.165	0	0.404	0	0	31.389	0	0	0	0	0	0	0	0	4.0625	0	5.003	1.694	0	0	0	7.4875	0	1.0345	0	0	2.475	0	0.881	0	8.729	0	0	0	0	0	0	13.67	0	7.396	13.033	0	0	0	0.316	0	0.338	0	1.0814	0	0	36.9125	0	0	0	0	0	0	0	0	7.5016	0	9.112	4.3981	0	0	0	12.1492	0	1.6062	0	0	5.9643	0	1.297	0	12.2716	0	0	0	0	0	0	18.3426	0	11.6391	19.6311	0	0	0	0.8751	0	0	0	0	0	0	26.5382	0	0	0	0	0	0	0	0	1.4139	0	1.7318	0	0	0	0	4.3495	0	0.6289	0	0	0	0	0.5469	0	5.548	0	0	0	0	0	0	9.4344	0	3.9184	7.1602	0	0	0	0	0	0.121767206592336	0	0.463505646660311	0	0	4.07856907866993	0	0	0	0	0	0	0	0	2.42929642366813	0	2.90997699862821	2.00129468422083	0	0	0	3.36034745935648	0	0.397936832721499	0	0	2.51910880110798	0	0.298395030389383	0	2.62677020148422	0	0	0	0	0	0	3.46650672135503	0	3.05115995262921	4.8542481438343	0	0	0	0.390538694292729	0
45636	"Europe"	"34"	7264	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.3677125	0	0	0	2.9895645	29.3347475	0	0	0.6940315	0.233593	0	0.725398	0.5831515	0	7.7547585	0	6.1761415	0	0	0	0	4.1938635	0	1.290872	0	0.681854	0	0	0.9292345	0	3.52454	0	0	0	0	0	0	9.9486755	0.4407575	10.1621935	16.804439	2.844711	0	0	0.3198005	0	0.3505	0	0	0	2.9635	28.973	0	0	0.59	0.223	0	0.602	0.5835	0	7.537	0	5.9805	0	0	0	0	3.8225	0	1.2315	0	0.57	0	0	0.907	0	3.4055	0	0	0	0	0	0	9.73	0.4025	9.92	16.585	2.51	0	0	0.281	0	0.593	0	0	0	6.8588	34.2055	0	0	1.6775	0.518	0	1.7942	1.318	0	11.8582	0	10.0456	0	0	0	0	6.8575	0	1.8391	0	1.698	0	0	1.2843	0	5.6194	0	0	0	0	0	0	13.7091	1.0204	14.3286	23.6132	5.0106	0	0	0.7432	0	0.149	0	0	0	0	24.824	0	0	0	0	0	0	0	0	3.9516	0	2.8975	0	0	0	0	1.8918	0	0.7939	0	0	0	0	0.5969	0	1.482	0	0	0	0	0	0	6.2863	0	6.2394	10.5009	1.0455	0	0	0	0	0.171568449051989	0	0	0	2.94682323773194	3.7115767320187	0	0	0.80639317177261	0.239415369620677	0	0.80716324051856	0.595216850481653	0	3.01943231832413	0	2.88503831248564	0	0	0	0	2.14439251665839	0	0.430519475895763	0	0.830323980528276	0	0	0.275135001670675	0	1.56715097437619	0	0	0	0	0	0	2.88945249538062	0.421438525658493	3.08673178760677	5.24022040139598	1.75413300943412	0	0	0.329232736521064	0
45636	"Europe"	"35"	7477	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.537494	0	0.3982895	0	0	43.92449	0	0	0	0	0	0.722524	2.4875435	0	3.888967	0	4.6525765	0	0	0	0	2.1835695	0	3.1872955	0	0.732849	2.311558	0	1.921463	0	6.521057	0	0	0	0.7559435	0	0.721786	13.198458	0	1.150811	8.5975575	0.730048	0	0	0.6632175	0.712494	0.5225	0	0.363	0	0	43.905	0	0	0	0	0	0.6215	2.419	0	3.7415	0	4.588	0	0	0	0	1.9515	0	3.083	0	0.6405	2.194	0	1.902	0	6.4125	0	0	0	0.633	0	0.679	12.9855	0	1.1145	8.315	0.625	0	0	0.586	0.6195	0.8111	0	0.954600000000001	0	0	49.474	0	0	0	0	0	1.6787	4.1291	0	7.0199	0	7.9752	0	0	0	0	4.0382	0	4.1972	0	1.7081	5.3473	0	2.4882	0	9.2926	0	0	0	1.8531	0	1.6535	17.5265	0	2.573	13.6517	1.7511	0	0	1.3241	1.728	0.29	0	0	0	0	38.3454	0	0	0	0	0	0	1.126	0	1.286	0	1.5669	0	0	0	0	0.6198	0	2.243	0	0	0	0	1.3938	0	3.934	0	0	0	0	0	0	9.082	0	0	3.9468	0	0	0	0	0	0.205156917125215	0	0.42184597865169	0	0	4.37521519252373	0	0	0	0	0	0.829218067051944	1.23172099373639	0	2.26084590850903	0	2.55338981570053	0	0	0	0	1.45557550137045	0	0.805432067021821	0	0.790057257060345	2.30454346366563	0	0.428584079017634	0	2.07706123222986	0	0	0	0.837704918854656	0	0.720744831934562	3.31598871089776	0	1.16121632995815	3.80209374780887	0.784093388517566	0	0	0.517929288192446	0.763041203279975
45636	"Europe"	"36"	7685	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.4922475	0	0	0	0	33.767621	0	0	0	0	0	0	0	0	1.315773	0	1.541916	1.7321495	0	0	0	8.380149	0	2.660322	0	0	2.470845	0	1.2106315	0	6.0544075	0	0	0	0	0	0	15.3747485	0	12.000666	10.929869	1.569409	0.1696985	0	0.3295435	0	0.476	0	0	0	0	33.681	0	0	0	0	0	0	0	0	1.3065	0	1.5635	1.5905	0	0	0	7.758	0	2.5915	0	0	2.304	0	1.178	0	5.8925	0	0	0	0	0	0	15.179	0	11.7915	10.702	1.3775	0.1585	0	0.296	0	0.7641	0	0	0	0	39.1138	0	0	0	0	0	0	0	0	2.939	0	3.4662	4.1799	0	0	0	12.4986	0	3.6294	0	0	5.5213	0	1.648	0	8.8506	0	0	0	0	0	0	20.0315	0	16.7281	16.6354	3.1375	0.387	0	0.785	0	0.2399	0	0	0	0	28.7733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.658	0	1.8209	0	0	0	0	0.808	0	3.3693	0	0	0	0	0	0	10.9587	0	7.4496	5.4048	0	0	0	0	0	0.207986931141148	0	0	0	0	4.02198490893027	0	0	0	0	0	0	0	0	1.337214260865	0	1.55114765946854	1.77277211497574	0	0	0	3.63861644868339	0	0.724911210733924	0	0	2.40812268632875	0	0.332713275613755	0	2.17311024490522	0	0	0	0	0	0	3.54294627116866	0	3.61311520798841	4.36031449336852	1.22954433688142	0.171183102042703	0	0.350826994254574	0
45636	"Europe"	"37"	7901	"gpm unstable"	"lake"	21244.69489	164.467582367411	"CF_orig"	"GIS"	103521.793103448	33667699661.5975	80.5762338672703	3.32211010966543	0.9085515	0	0	0	0	43.055728	0	0	0	0	0	0	0.6801865	1.559307	5.5664555	0	1.7226105	0	0	0	0	6.331465	0	1.1458295	0	0	0	0	0.9554055	0	5.52224	0	0.687539	0	0	0	0.787056	12.690947	0.4615705	2.407812	12.754921	2.4162545	0	0	0.346113	0	0.8935	0	0	0	0	42.8815	0	0	0	0	0	0	0.651	1.2945	5.4645	0	1.6505	0	0	0	0	5.8005	0	1.0965	0	0	0	0	0.935	0	5.402	0	0.39	0	0	0	0.737	12.469	0.4375	2.361	12.5075	2.1035	0	0	0.307	0	1.2811	0	0	0	0	49.0613	0	0	0	0	0	0	1.5583	3.1731	9.2763	0	3.7809	0	0	0	0	9.9644	0	1.683	0	0	0	0	1.3423	0	8.2233	0	1.2233	0	0	0	1.8447	16.9315	1.0602	4.6457	19.0272	4.4185	0	0	0.8561	0	0.55	0	0	0	0	37.0969	0	0	0	0	0	0	0	0	2.4796	0	0	0	0	0	0	3.1364	0	0.6899	0	0	0	0	0.603	0	3.0799	0	0	0	0	0	0	8.5543	0	0	7.0633	0.6757	0	0	0	0	0.287198711518173	0	0	0	0	4.72362467211754	0	0	0	0	0	0	0.676025437327403	1.32916732379273	2.71077555693565	0	1.68336568897288	0	0	0	0	3.0951146621993	0	0.405308960061708	0	0	0	0	0.295331871844225	0	2.01451286951727	0	1.63094225274683	0	0	0	0.797548665474967	3.2919961331176	0.46529235488831	1.70256982460627	4.76331063976353	1.64262282664191	0	0	0.375718557497795	0
